"","method","Replicate number","id_sample","gradient","alti","INat","abundance","stade","state","sexe","mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"839","chasse à vue",NA,"ANI-21-0756","MOU","1810",1,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"840","chasse à vue",NA,"ANI-21-0756","MOU","1810",1,1,NA,NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"841","chasse à vue",NA,"ANI-21-0767","MOU","1940",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","chasse à vue",NA,"ANI-21-0767","MOU","1940",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"843","chasse à vue",NA,"ANI-21-0767","MOU","1940",1,1,NA,NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"844","chasse à vue",NA,"ANI-21-0767","MOU","1940",1,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"845","chasse à vue",NA,"ANI-21-0778","MOU","2160",1,1,"ad",NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"846","chasse à vue",NA,"ANI-21-0800","MOU","2470",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","chasse à vue",NA,"ANI-21-0822","RIS","1900",1,1,"ad",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"848","chasse à vue",NA,"ANI-21-0822","RIS","1900",1,1,NA,NA,"hermaphrodite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","chasse à vue",NA,"ANI-21-0822","RIS","1900",1,1,NA,NA,NA,NA,"gbif",NA,3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"850","chasse à vue",NA,"ANI-21-0822","RIS","1900",1,3,"ad",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"851","chasse à vue",NA,"ANI-21-0833","RIS","2195",1,2,"ad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","chasse à vue",NA,"ANI-21-0833","RIS","2195",1,1,NA,NA,NA,NA,"gbif",NA,3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"853","chasse à vue",NA,"ANI-21-0833","RIS","2195",1,1,"juv",NA,NA,NA,"gbif",NA,797,"Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"854","chasse à vue",NA,"ANI-21-0833","RIS","2195",1,2,NA,NA,NA,NA,"gbif",NA,1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"855","chasse à vue",NA,"ANI-21-0844","RIS","2340",1,1,NA,NA,NA,NA,"gbif",NA,3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"856","chasse à vue",NA,"ANI-21-0844","RIS","2340",1,1,"ad",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"857","chasse à vue",NA,"ANI-21-0844","RIS","2340",1,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","chasse à vue",NA,"ANI-21-0844","RIS","2340",1,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","chasse à vue",NA,"ANI-21-0844","RIS","2340",1,1,"adulte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","chasse à vue",NA,"ANI-21-0855","RIS","2570",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"861","chasse à vue",NA,"ANI-21-0855","RIS","2570",1,1,NA,NA,NA,NA,"gbif",NA,809,"Ordre","Hemiptera",NA,"Hemiptera","Insecta","Arthropoda"
"862","chasse à vue",NA,"ANI-21-0866","RIS","2770",1,1,"ad",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"863","chasse à vue",NA,"ANI-21-0866","RIS","2770",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"864","chasse à vue",NA,"ANI-21-0866","RIS","2770",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"865","chasse à vue",NA,"ANI-21-0877","RIS","2890",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"866","chasse à vue",NA,"ANI-21-0954","VCHA","1910",1,1,"ad",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","chasse à vue",NA,"ANI-21-0976","VCHA","2330",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","chasse à vue",NA,"ANI-21-0976","VCHA","2330",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","chasse à vue",NA,"ANI-21-0998","VCHA","2760",1,1,"juv",NA,NA,NA,"gbif",NA,3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"870","chasse à vue",NA,"ANI-21-1009","VCHA","2940",1,1,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","chasse à vue",NA,"ANI-21-1009","VCHA","2940",1,1,"ad",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"872","chasse à vue",NA,"ANI-21-1009","VCHA","2940",1,1,"larv",NA,NA,NA,"gbif",NA,797,"Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"873","chasse à vue",NA,"ANI-21-1009","VCHA","2940",1,1,"ad",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"874","tri manuel",1,"ANI-21-0570","ARG","1790",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"875","tri manuel",1,"ANI-21-0757","MOU","1810",1,1,"ad",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"876","tri manuel",1,"ANI-21-0757","MOU","1810",1,1,"ad",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"877","tri manuel",1,"ANI-21-0757","MOU","1810",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"878","tri manuel",1,"ANI-21-0790","MOU","2355",1,2,"larv",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"879","tri manuel",1,"ANI-21-0790","MOU","2355",1,2,"larv",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"880","tri manuel",1,"ANI-21-0790","MOU","2355",1,5,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","tri manuel",1,"ANI-21-0812","MOU","2720",1,1,"larv",NA,NA,NA,"gbif",NA,216,"CLASS","Insecta",NA,NA,"Insecta","Arthropoda"
"882","tri manuel",1,"ANI-21-0878","RIS","2890",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"883","tri manuel",1,"ANI-21-0878","RIS","2890",1,1,"ad",NA,NA,NA,"gbif",NA,216,"CLASS","Insecta",NA,NA,"Insecta","Arthropoda"
"884","tri manuel",1,"ANI-22-0008","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"885","tri manuel",1,"ANI-22-0151","VAL","1860",1,1,"subad","entier","hermaphrodite",0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","tri manuel",1,"ANI-22-0151","VAL","1860",1,1,"ad","entier","hermaphrodite",0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","tri manuel",1,"ANI-22-0173","VAL","2250",1,1,NA,NA,NA,NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"888","tri manuel",3,"ANI-21-0582","ARG","2000",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"889","tri manuel",3,"ANI-21-0791","MOU","2355",1,1,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","tri manuel",3,"ANI-21-0813","MOU","2720",1,2,"larv",NA,NA,NA,"gbif",NA,216,"CLASS","Insecta",NA,NA,"Insecta","Arthropoda"
"891","tri manuel",3,"ANI-21-0967","VCHA","2150",1,1,"ad",NA,"unidentified",0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","tri manuel",3,"ANI-21-0967","VCHA","2150",1,1,"ad",NA,"hermaphrodite",0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","tri manuel",3,"ANI-22-0119","PEC","1375",1,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"894","tri manuel",4,"ANI-21-0572","ARG","1790",1,1,"ad",NA,NA,NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"895","tri manuel",4,"ANI-21-0792","MOU","2355",1,7,"larv",NA,NA,NA,"gbif",NA,216,"CLASS","Insecta",NA,NA,"Insecta","Arthropoda"
"896","tri manuel",4,"ANI-21-0803","MOU","2470",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","tri manuel",4,"ANI-21-0968","VCHA","2150",1,1,"larv",NA,NA,NA,"gbif",NA,811,"Ordre","Diptera",NA,"Diptera","Insecta","Arthropoda"
"898","tri manuel",4,"ANI-21-0968","VCHA","2150",1,1,"larv",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"899","tri manuel",4,"ANI-22-0153","VAL","1860",1,1,"ad","morceau","hermaphrodite",0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","tri manuel",6,"ANI-21-0793","MOU","2355",1,1,"ad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","tri manuel",6,"ANI-21-0793","MOU","2355",1,24,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","tri manuel",6,"ANI-21-0837","RIS","2195",1,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","tri manuel",6,"ANI-21-0859","RIS","2570",1,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"904","tri manuel",6,"ANI-21-0980","VCHA","2330",1,1,"ad",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"905","tri manuel",6,"ANI-21-0980","VCHA","2330",1,1,"larv",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"906","tri manuel",6,"ANI-21-0980","VCHA","2330",1,1,"larv",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"907","tri manuel",6,"ANI-21-0980","VCHA","2330",1,1,"larv",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"908","tri manuel",6,"ANI-21-0980","VCHA","2330",1,1,"larv",NA,NA,NA,"gbif",NA,1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"909","tri manuel",6,"ANI-22-0011","ARM","1520",1,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","tri manuel",6,"ANI-22-0011","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"911","tri manuel",6,"ANI-22-0011","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"912","tri manuel",6,"ANI-22-0011","ARM","1520",1,3,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"913","tri manuel",6,"ANI-22-0022","ARM","1750",1,1,"subad","entier","hermaphrodite",2.156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","tri manuel",6,"ANI-22-0154","VAL","1860",1,1,"ad",NA,"hermaphrodite",0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","barber",1,"ANI-21-0541","ARG","1420",0,1,"ad",NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","barber",1,"ANI-21-0552","ARG","1620",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"917","barber",1,"ANI-21-0552","ARG","1620",0,2,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","barber",1,"ANI-21-0552","ARG","1620",0,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","barber",1,"ANI-21-0552","ARG","1620",0,1,"juv",NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","barber",1,"ANI-21-0552","ARG","1620",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","barber",1,"ANI-21-0563","ARG","1790",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","barber",1,"ANI-21-0563","ARG","1790",0,2,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"923","barber",1,"ANI-21-0563","ARG","1790",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","barber",1,"ANI-21-0563","ARG","1790",0,2,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","barber",1,"ANI-21-0563","ARG","1790",0,2,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","barber",1,"ANI-21-0563","ARG","1790",0,2,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"927","barber",1,"ANI-21-0563","ARG","1790",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","barber",1,"ANI-21-0563","ARG","1790",0,1,"larv",NA,NA,NA,"taxref","Tipulidae",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"929","barber",1,"ANI-21-0574","ARG","2000",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"930","barber",1,"ANI-21-0574","ARG","2000",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","barber",1,"ANI-21-0574","ARG","2000",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","barber",1,"ANI-21-0574","ARG","2000",0,18,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"933","barber",1,"ANI-21-0574","ARG","2000",0,1,"ad",NA,"male",0.0336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","barber",1,"ANI-21-0574","ARG","2000",0,1,"ad",NA,"male",0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","barber",1,"ANI-21-0574","ARG","2000",0,4,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","barber",1,"ANI-21-0585","ARG","2230",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","barber",1,"ANI-21-0585","ARG","2230",0,13,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"938","barber",1,"ANI-21-0585","ARG","2230",0,1,"ad",NA,"female",0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","barber",1,"ANI-21-0585","ARG","2230",0,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"940","barber",1,"ANI-21-0585","ARG","2230",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","barber",1,"ANI-21-0585","ARG","2230",0,1,"ad",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"942","barber",1,"ANI-21-0596","ARG","2400",0,1,"larv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","barber",1,"ANI-21-0596","ARG","2400",0,1,NA,NA,NA,0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","barber",1,"ANI-21-0596","ARG","2400",0,13,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"945","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"female",0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"male",0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"male",0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"male",0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"male",0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"male",0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","barber",1,"ANI-21-0596","ARG","2400",0,1,"ad",NA,"male",0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","barber",1,"ANI-21-0607","BOU","1240",0,7,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"973","barber",1,"ANI-21-0607","BOU","1240",0,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"974","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,NA,NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"975","barber",1,"ANI-21-0607","BOU","1240",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"unidentified",0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"female",0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"983","barber",1,"ANI-21-0607","BOU","1240",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"female",0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","barber",1,"ANI-21-0618","BOU","1440",0,1,"ad",NA,"male",0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA
