"","id_sample","id_plot","ab","mass","q0","q1","q2","HabitatAgricultural_area","HabitatArable_land","HabitatBuildings","HabitatCoastal","HabitatDeciduous","HabitatFew_no_vegetation","HabitatForest","HabitatForest_semi_natural_area","HabitatGardens","HabitatGrassland","HabitatParks","HabitatPasture_meadows","HabitatShrub_heatland","HabitatUrban_green_areas","HabitatArtificial_surface","HabitatPerenial","HabitatCaves","HabitatRunning_water_banks","HabitatInland","HabitatPeatbog","HabitatMineral_extraction_sites","HabitatSempervirent","HabitatCrop","HabitatOrchards","HabitatStanding_water_banks","HabitatFallow","HabitatDump","HabitatH","Body_length"
"268","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","ANI-22-0288","VTN_1675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","ANI-21-0554","ARG_1620",2,1.0427,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.92192809488736,12.5
"278","ANI-21-0554","ARG_1620",2,1.0427,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.92192809488736,12.5
"279","ANI-21-0554","ARG_1620",2,1.0427,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.92192809488736,12.5
"280","ANI-21-0554","ARG_1620",2,1.0427,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.92192809488736,12.5
"281","ANI-21-0554","ARG_1620",2,1.0427,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.92192809488736,12.5
"282","ANI-21-0554","ARG_1620",2,1.0427,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.92192809488736,12.5
"283","ANI-21-0554","ARG_1620",2,1.0427,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.92192809488736,12.5
"284","ANI-21-0565","ARG_1790",2,1.0309,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"285","ANI-21-0565","ARG_1790",2,1.0309,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"286","ANI-21-0565","ARG_1790",2,1.0309,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"287","ANI-21-0565","ARG_1790",2,1.0309,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"288","ANI-21-0565","ARG_1790",2,1.0309,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"289","ANI-21-0664","CAU_1220",3,1.1531,2,2,2,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,52.1035
"290","ANI-21-0664","CAU_1220",3,1.1531,2,2,2,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,52.1035
"291","ANI-21-0664","CAU_1220",3,1.1531,2,2,2,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,52.1035
"292","ANI-21-0664","CAU_1220",3,1.1531,2,2,2,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,52.1035
"293","ANI-21-0664","CAU_1220",3,1.1531,2,2,2,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,52.1035
"294","ANI-21-0664","CAU_1220",3,1.1531,2,2,2,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,52.1035
"295","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"296","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"297","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"298","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"299","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"300","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"301","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"302","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"303","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"304","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"305","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"306","ANI-21-0884","TAN_1420",5,1.1962,4,4,4,0.0178571428571429,0.00714285714285714,0.00714285714285714,0.018778801843318,0.0706221198156682,0.0107142857142857,0.276476749057394,0.270255550900712,0.0178571428571429,0.143726434855467,0.0142857142857143,0.0788961038961039,0.0107142857142857,0.00714285714285714,0,0,0,0,0.0241935483870968,0,0,0,0,0,0,0,0.0241935483870968,2.34631330766618,25.85625
"307","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"308","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"309","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"310","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"311","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"312","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"313","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"314","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"315","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"316","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"317","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"318","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"319","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"320","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"321","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"322","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"323","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"324","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"325","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"326","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"327","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"328","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"329","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"330","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"331","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"332","ANI-21-0961","VCHA_2150",3,1.2903,1,1,1,0,0,0,0.032258064516129,0.0967741935483871,0,0.290322580645161,0.32258064516129,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.0967741935483871,2.43763926302091,30.625
"333","ANI-22-0267","VTN_1340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","ANI-22-0267","VTN_1340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","ANI-22-0267","VTN_1340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","ANI-22-0267","VTN_1340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","ANI-22-0267","VTN_1340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","ANI-22-0289","VTN_1675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","ANI-22-0289","VTN_1675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","ANI-22-0289","VTN_1675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","ANI-22-0289","VTN_1675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","ANI-22-0289","VTN_1675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","ANI-22-0289","VTN_1675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","ANI-21-0819","RIS_1900",2,1.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","ANI-21-0896","TAN_1700",3,1.1576,2,2,2,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98082593622908,30
"360","ANI-21-0896","TAN_1700",3,1.1576,2,2,2,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98082593622908,30
"361","ANI-21-0896","TAN_1700",3,1.1576,2,2,2,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98082593622908,30
"362","ANI-21-0896","TAN_1700",3,1.1576,2,2,2,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98082593622908,30
"363","ANI-21-0896","TAN_1700",3,1.1576,2,2,2,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98082593622908,30
"364","ANI-21-0896","TAN_1700",3,1.1576,2,2,2,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98082593622908,30
"365","ANI-21-0896","TAN_1700",3,1.1576,2,2,2,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98082593622908,30
